Category,CatalogTitle,FieldCoverage,DCATCompliance,ControlledVocab,JurisdictionComplete,LegislationCoverage,Multilingual,Harvestability,LinkValidity,DublinCoreCoverage,SectorAccuracy,DistributionIntegrity,TotalScore,ResourceTitle,DatasetTitle,WhichURL,URL,HTTPStatus,FinalURL,Error,Level,Field,Standard,MappedTo,MatchType,Notes
Dataset KPI,Answers Data of Rajya Sabha Questions for Session 259,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,
Dataset KPI,Consumption of Petroleum Products,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Import & Export of Petroleum Products,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Quarterly Employment Survey (QES),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Patent Application,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Tele-Law Program under Designing Innovative Solution for Holistic Access to Justice (DISHA),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Answers Data of Rajya Sabha Questions for Session 258,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,6.0,,,,,,,,,,,,,
Dataset KPI,Crime in India - 2021,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Hydrological Boundaries,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Daily Data of Evapo-transpiration,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Boundaries of Water Resources Projects,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Boundaries of Region,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Global Youth Tobacco Survey (GYTS-4),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Startup Recognized by DPIIT ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,
Dataset KPI,Longitudinal Ageing Study in India (LASI),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Reservoir,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Soil Moisture,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Rainfall,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,India Tourism Statistics,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Local Government Directory (LGD),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,BHUKOSH,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Answers Data of Rajya Sabha Questions for Session 254,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,,,,,,,,,,,,,
Dataset KPI,National Family Health Survey-5 (NFHS-5) - India Districts Factsheet Data,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,National Family Health Survey (NFHS) - 5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Enrolment by Age and Class (UDISE plus),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Startup Hub,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI, UDYAM Registration (MSME Registration),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Gross State Domestic Product at Current Prices,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,
Dataset KPI,Wholesale Price Index,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,
Dataset KPI,Departure of Rainfall data,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,All India Seasonal and Annual Temperature Series,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Crime in India - 2019,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,All India Pincode Directory (Through WebService),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Health indicator-wise monthly datasets at sub district level from HMIS ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,List of MSME Registered Units  under Udyog Aadhaar Memorandum till last date,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Udyog Aadhaar Memorandum  ( MSME Registration ),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,MySpeed (Crowdsourced Mobile Data Speeds),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Rural Health Statistics - 2017,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Voice Call Quality Customer Experience ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Yearly and Seasonal Frequency of Cyclones and Depressions,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,District wise and month wise queries of farmers in Kisan Call Centre (KCC) ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Rural Health Statistics - 2016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Historical Daily Ambient Air Quality Data,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Rainfall in India,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Climatology data of Important Cities,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Real time Air Quality Index,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Foreign Direct Investment (FDI) Equity Inflows,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Rural Health Statistics - 2015,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Details of Poultry Farms and Poultry Birds in Farms,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Company Master Data,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,All India Seasonal and Annual Min/Max Temperature Series,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Indian Railways Train Time Table,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,District Level Household and Facility Survey (DLHS-4),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Eight Core Industries,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,All India Consumer Price Index (Rural/Urban),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Uttar Pradesh,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Tamil Nadu,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Delhi,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,State Level Consumer Price Index (Rural/Urban),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Wholesale Price Index,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Web Map Service (WMS) from Survey of India OSM Data and Bhuvan for Andhra Pradesh,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Total Number of Registered Motor Vehicles in India,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,State/UT wise total no of road accidents,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Digital Seismotectonic Atlas of India and its Environs,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Quarterly Estimates of GDP at Current Prices,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Gross State Domestic Product at Current Prices,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Consumption of Petroleum Products,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,"District Rainfall Normal (in mm) Monthly, Seasonal And Annual : Data Period 1951-2000",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,"District-wise, season-wise crop production statistics",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Current daily price of various commodities from various markets (Mandi),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,
Dataset KPI,Import of Major Chemicals - Product-wise / Group-wise,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Quarterly Estimates of GDP at Constant Prices,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Dataset KPI,Quarterly Estimates of GDP at Constant Prices,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Area weighted monthly, seasonal and annual rainfall ( in mm) for 36 meteorological subdivisions from 1901-2015",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Monthly mean maximum & minimum temperature and total rainfall based upon 1901-2000 data,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Monthly Consumption of Petroleum Products,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"State-wise Population, Decadal Population Growth Rate and Population Density - 2011",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,District Wise Total  MSME Registered Manufacturing Enterprises till last date,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,District-wise MGNREGA Data at a Glance ,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,District Level Manufacturing MSME Registered Enterprises under UDYAM Registration till last date,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Indian Sign Language Dictionary till January 2024,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Percentage of households having electricity, Improved source of drinking water, Having access to improved toilet facility, Use clean fuel for cooking - DLHS IV",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"District Rainfall Normal (in mm) Monthly, Seasonal And Annual : Data Period 1951-2000",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Location wise daily Ambient Air Quality of Tamil Nadu for the year 2014,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"District wise Number of Poultry Farms and Poultry Birds in Farms, 2007  - Tamil Nadu",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Longitudinal Ageing Study in India (LASI), Wave  I, 2017-18",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,State Level Consumer Price Index (Rural/Urban)  upto November 2021,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Number of Newly Registered Motor Vehicles in 2009-10 and 2010-11 and Number of Registered Motor Vehicles as on 31st March 2010 and as on 31st March 2011 in Tamil Nadu,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,State/UT-wise District Score during 2021-22,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Seasonal and Annual Minimum / Maximum Temperature series for the period 1901-2021,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Shape of Watershed Boundaries of India,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Number of Newly Registered Motor Vehicles in 2011-12 and Number of Registered Motor Vehicles as on 31st March, 2012 in Delhi",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Total Number of Registered Motor Vehicles in India during 1951-2013,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Year-wise Annual frequency of cyclones (34 knots or more) and severe cyclones (48 knots or more) crossing different coastal states of India from 1891 to 2017,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Weekly Patent Application Granted,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Monthly, Seasonal and Annual Mean Temperature Series for the period 1901-2021",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Eight Core Industries (Base Year 2011-12) till last financial year,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,List of all Startups from Meity Startup Hub ,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,List of MSME Registered Units under Udyog Aadhaar Memorandum - Maharashtra,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Imports of Major Chemical - Product-wise / Group-wise from 2014-15 to 2021-22,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Subdivision wise Rainfall and its departure from 1901 to 2015,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2023,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Elephant Population from 1993 to 2017,,,,,,,,,,,,
Resource KPI,,1,1,0,1,0,0,0,1,1,1,1,7,Web Map Service from  362 OSM Topo Sheets  of  Survey of India and Panchromatic imagery of Bhuvan  in Andhra Pradesh,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Inbound Tourism Foreign Tourist Arrivals, Arrivals of Non-Resident Indians and International Tourist Arrivals 1981-2020",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,State Level Consumer Price Index (Rural/Urban) upto May 2023,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,0,1,7,Delivery Post office Pincode Boundary,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,District-wise Tele-Law Case Registration and Advice Enabled Data from FY 2021-22 to 2022-23,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,0,1,7,State/UT-wise Details of the Rainfall Observed During the Monsoon Season from 2020 to 2022,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Eight Core Industries (Base Year 2011-12) till last month,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,0,1,7,State/UT-wise Number of UDID Card Generated as on 28.07.2021,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,State-wise Details of Youth Hostels - 2023,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Import & Export of Petroleum Products - Volumes for Year - 2022-23,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Quarterly Estimates of GDP at Constant (2011-12) Prices from 2011-12 to 2022-23,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,State/UT-wise Number of Indian Penal Code (IPC) Crimes from 2020 to 2022,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,List of MSME Registered Units under Udyog Aadhaar Memorandum - Andhra Pradesh,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Rainfall in NE India and its departure from normal for Monsoon session from 1901-2021,,,,,,,,,,,,
Resource KPI,,1,1,0,1,0,0,0,1,1,1,1,7,Digital Seismotectonic Atlas of India and its Environs,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Disclosed Ground Water Level Data under Atal Bhujal Yojana from 2015 to 2022,,,,,,,,,,,,
Resource KPI,,1,1,0,1,0,0,0,1,1,1,1,7,Digital Seismotectonic Atlas of India and its Environs,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Number of Newly Registered Motor Vehicles in 2009-10 and 2010-11 and Number of Registered Motor Vehicles as on 31st March 2010 and as on 31st March 2011 in Uttar Pradesh,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"Quarterly Estimates of GDP at Current Prices, 2011-12 Series From 2011-12 to 2022-23",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Boundaries of Agro-climatic regions,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,"State-wise Population, Decadal Population Growth rate and Population Density - 2011",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,0,1,7,"State-wise Details of the Infant Mortality Rate, Institutional Delivery and Prevalence of Under Weight Children under five years of Age (in Reply to Unstarred Question on 07 December, 2022)",,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Sector wise Estimated Number of Workers under Fourth Round of Quarterly Employment Survey from Jan to March 2022,,,,,,,,,,,,
Resource KPI,,1,1,1,1,0,0,0,1,1,1,1,8,Shape file of reservoir,,,,,,,,,,,,
Resource Link,,,,,,,,,,,,,,"Area weighted monthly, seasonal and annual rainfall ( in mm) for 36 meteorological subdivisions from 1901-2015",Rainfall in India,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/rainfall_area-wt_sd_1901-2015.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Monthly mean maximum & minimum temperature and total rainfall based upon 1901-2000 data,Climatology data of Important Cities,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/climate_change_upto_2000_1.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,Monthly Consumption of Petroleum Products,Consumption of Petroleum Products,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/productconsumption.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,"State-wise Population, Decadal Population Growth Rate and Population Density - 2011",Rural Health Statistics - 2015,datafile_url,http://data.gov.in/sites/default/files/dataurl12072016/RHS_2015_ch-1_table_2a.csv,200.0,https://www.data.gov.in/sites/default/files/dataurl12072016/RHS_2015_ch-1_table_2a.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,"State-wise Population, Decadal Population Growth Rate and Population Density - 2011",Rural Health Statistics - 2015,datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/dataurl12072016/RHS_2015_ch-1_table_2a.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,District Wise Total  MSME Registered Manufacturing Enterprises till last date,Udyog Aadhaar Memorandum  ( MSME Registration ),datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/uam_msme_total_manufacturing_unit.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/datafile/uam_msme_total_manufacturing_unit.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,District-wise MGNREGA Data at a Glance ,Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),datafile_url,https://api.data.gov.in/resource/ee03643a-ee4c-48c2-ac30-9f2ff26ab722?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,District-wise MGNREGA Data at a Glance ,Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/NREGA.csv,,,timeout,,,,,,
Resource Link,,,,,,,,,,,,,,District Level Manufacturing MSME Registered Enterprises under UDYAM Registration till last date, UDYAM Registration (MSME Registration),datafile_url,https://api.data.gov.in/resource/ae789703-638a-4942-b79e-17868103dec8?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,200.0,https://api.data.gov.in/resource/ae789703-638a-4942-b79e-17868103dec8?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,,,,,,,
Resource Link,,,,,,,,,,,,,,District Level Manufacturing MSME Registered Enterprises under UDYAM Registration till last date, UDYAM Registration (MSME Registration),datafile,https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/district_level_manufacturing_msme.csv?VersionId=105172500356481,200.0,https://www.data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/district_level_manufacturing_msme.csv?VersionId=105172500356481,,,,,,,
Resource Link,,,,,,,,,,,,,,Indian Sign Language Dictionary till January 2024,Indian Sign Language Dictionary,datafile,https://data.gov.in/files/ogdpv2dms/s3fs-public/ISL_Dictionary_words.csv,200.0,https://www.data.gov.in/files/ogdpv2dms/s3fs-public/ISL_Dictionary_words.csv,,,,,,,
Resource Link,,,,,,,,,,,,,,"Percentage of households having electricity, Improved source of drinking water, Having access to improved toilet facility, Use clean fuel for cooking - DLHS IV",District Level Household and Facility Survey (DLHS-4),datafile_url,https://data.gov.in/sites/default/files/Percentage_of_households_DLHS4.csv,200.0,https://www.data.gov.in/sites/default/files/Percentage_of_households_DLHS4.csv,,,,,,,
