dcat:downloadURL,dcat:endpointURL,dcat:mediaType,dcat:ByteSize,dcat:endpointDescription,dcat:landingpage,dcterms:title
,https://api.data.gov.in/resource/35985678-0d79-46b4-9ed6-6f13308a1d24?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,1464,,,
,https://api.data.gov.in/resource/cef25fe2-9231-4128-8aec-2c948fedd43f?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/json,,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl03122020/pincode.csv,https://api.data.gov.in/resource/5c2f62fe-5afa-4119-a499-fec9d604d5bd?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,23760720,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092015/company_master_data_upto_Mar_2015_Goa.csv,https://data.gov.in/sites/default/files/dataurl15092015/company_master_data_upto_Mar_2015_Goa.csv,text/csv,996505,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/Date-Wise-Prices-all-Commodity.xml,https://api.data.gov.in/resource/9ef84268-d588-465a-a308-a864a43d0070?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,112,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/udyamsampledata.csv,https://api.data.gov.in/resource/8b68ae56-84cf-4728-a0a6-1be11028dea7?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,3681,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl11032020/HMIS-Assam-Cachar-Apr-2019-20.csv,https://api.data.gov.in/resource/0c2d45a3-d0b5-4053-bf9a-e00395319472?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,422373,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/data_aqi_cpcb.xml,https://api.data.gov.in/resource/3b01bcb8-0b14-4abf-b6f2-c1bfd384ba69?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all,text/csv,17084,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/dataurl30082017/wpi_monthly_data.csv,https://api.data.gov.in/resource/239ac3d0-f08d-40d0-b03c-9b7a426a62d5?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,555273,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/reservoir-cwc-jan22_1.csv,https://api.data.gov.in/resource/1fc2148c-fc41-46f5-a364-bdc03f77053f?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,756303,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/NFHS_5_Factsheets_Data.xls,,application/vnd.ms-excel,179712,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl13062017/dipp.csv,http://data.gov.in/sites/default/files/dataurl13062017/dipp.csv,text/csv,5498,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/NFHS_5_India_Districts_Factsheet_Data.xls,,application/vnd.ms-excel,757248,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl23042018/march18_myspeed.csv,https://api.data.gov.in/resource/ade6e644-91b8-4d27-97ba-e8c42c48f278?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,7345405,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Sub_Division_IMD_2017.csv,,text/csv,445369,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/my_calls_1.csv,https://api.data.gov.in/resource/98e76922-ab13-474e-9bce-78942583cd0e?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,1233,,,
,http://data.gov.in/sites/default/files/dataurl30082017/wpi_yearly_data.csv,text/csv,120266,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl10012018/Train_details_22122017.csv,https://data.gov.in/sites/default/files/dataurl10012018/Train_details_22122017.csv,text/csv,16704995,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/soil_moisture-jan22_0.csv,https://api.data.gov.in/resource/4554a3c8-74e3-4f93-8727-8fd92161e345?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,1431363,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/TEMP_ANNUAL_SEASONAL_MEAN.csv,,text/csv,4359,,,
,https://aps.dac.gov.in/APY/apy.csv,text/csv,15316741,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/GYTS4.xls,https://www.iipsindia.ac.in/sites/default/files/other_files/GYTS4_India_Fact_Sheet.pdf,application/vnd.ms-excel,93184,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/dataurl22092022/rural.csv,https://api.data.gov.in/resource/f17a1608-5f10-4610-bb50-a63c80d83974?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,16537702,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/urban_0.csv,https://api.data.gov.in/resource/71818d1a-c114-46cb-aa9b-56ed70d4bc4a?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,137527,,,
,https://www.startupindia.gov.in/srf/data-gov-in/gov-data-final.csv,text/csv,,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/dataurl05032021/NCRB_CII-2019_Table_17A.1.csv,https://data.gov.in/sites/default/files/dataurl05032021/NCRB_CII-2019_Table_17A.1.csv,text/csv,18087,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/district_level_total_Registered_msme.csv?VersionId=105172500341441,https://api.data.gov.in/resource/f8cd85a1-f9b8-4ff1-b195-9f75c10eb338?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv ,text/csv,38424,,,
,https://data.gov.in/files/ogdpv2dms/s3fs-public/dataurl15092022/Rivers.zip,application/zip,,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/All-India-Rainfall-Act_Dep_1901_to_2019_0.csv,,text/csv,4192,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/enrolment_age_2012_13.csv?VersionId=105166644224513,,text/csv,1372069,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/district_level_service_msme.csv?VersionId=105172390466305,https://api.data.gov.in/resource/c3dfe7e6-0cfd-4ddb-8f79-9cb3695d9866?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,37790,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Min_Max_Seasonal_IMD_2017.csv,,text/csv,7866,,,
https://data.gov.in/files/ogdpv2dms/s3fs-public/datafile/Daily_data_of_Evapotranspiration_of_NRSC_Agency_during_August_2022.csv,https://api.data.gov.in/resource/98c433b1-9c86-40c7-baf4-d4eca5385698?api-key=579b464db66ec23bdd000001cdc3b564546246a772a26393094f5645&offset=0&limit=all&format=csv,text/csv,1846333,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/UDIDDATA_0.csv,,application/vnd.ms-excel,3085379,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/All_India_Index_Upto_April23.csv,,application/vnd.ms-excel,66022,,,
https://data.gov.in/files/ogd20/ogdpv2dms/s3fs-public/datafile/rainfall_area-wt_India_1901-2015.csv,,text/csv,14160,,,
